8.446658108246630547e+00 3.925222287468345783e+00 7.932176750171291424e+00 7.194116292244374655e+00 3.904525221629501774e-01 4.901497445046382739e-01 4.757929004913535209e+00 9.741721952746599911e+00 7.146069877006914872e+00 9.821219898835769513e+00
8.471902237790867929e+00 3.950466417012582721e+00 7.957420879715527917e+00 7.219360421788611148e+00 4.156966517071870593e-01 5.153938740488751558e-01 4.783173134457771702e+00 9.766966082290837292e+00 7.171314006551151365e+00 9.846464028380006894e+00
8.497146367335105310e+00 3.975710546556819658e+00 7.982665009259764410e+00 7.244604551332847642e+00 4.409407812514239411e-01 5.406380035931120931e-01 4.808417264002008196e+00 9.792210211835074674e+00 7.196558136095387859e+00 9.871708157924244276e+00
8.522390496879342692e+00 4.000954676101056151e+00 8.007909138804000904e+00 7.269848680877084135e+00 4.661849107956608229e-01 5.658821331373490304e-01 4.833661393546244689e+00 9.817454341379312055e+00 7.221802265639624352e+00 9.896952287468481657e+00
8.547634626423580073e+00 4.026198805645292644e+00 8.033153268348238285e+00 7.295092810421320628e+00 4.914290403398977047e-01 5.911262626815859678e-01 4.858905523090481182e+00 9.842698470923549436e+00 7.247046395183860845e+00 9.922196417012719039e+00
8.572878755967817455e+00 4.051442935189529138e+00 8.058397397892475666e+00 7.320336939965557121e+00 5.166731698841345866e-01 6.163703922258229051e-01 4.884149652634717675e+00 9.867942600467786818e+00 7.272290524728097338e+00 9.947440546556956420e+00
8.598122885512054836e+00 4.076687064733765631e+00 8.083641527436713048e+00 7.345581069509793615e+00 5.419172994283715239e-01 6.416145217700598424e-01 4.909393782178954169e+00 9.893186730012024199e+00 7.297534654272333832e+00 9.972684676101193801e+00
8.623367015056292217e+00 4.101931194278002124e+00 8.108885656980950429e+00 7.370825199054030108e+00 5.671614289726084612e-01 6.668586513142967798e-01 4.934637911723190662e+00 9.918430859556261581e+00 7.322778783816570325e+00 9.997928805645431183e+00
8.648611144600529599e+00 4.127175323822238617e+00 8.134129786525187811e+00 7.396069328598266601e+00 5.924055585168453986e-01 6.921027808585337171e-01 4.959882041267427155e+00 9.943674989100498962e+00 7.348022913360806818e+00 2.317293518966856425e-02
8.673855274144766980e+00 4.152419453366475111e+00 8.159373916069425192e+00 7.421313458142503094e+00 6.176496880610823359e-01 7.173469104027706544e-01 4.985126170811663648e+00 9.968919118644736344e+00 7.373267042905043311e+00 4.841706473390545995e-02
8.699099403689004362e+00 4.177663582910711604e+00 8.184618045613662574e+00 7.446557587686739588e+00 6.428938176053192732e-01 7.425910399470075918e-01 5.010370300355900142e+00 9.994163248188973725e+00 7.398511172449279805e+00 7.366119427814235565e-02
8.724343533233241743e+00 4.202907712454948097e+00 8.209862175157899955e+00 7.471801717230976081e+00 6.681379471495562106e-01 7.678351694912445291e-01 5.035614429900136635e+00 1.940737773321110637e-02 7.423755301993516298e+00 9.890532382237925135e-02
8.749587662777479125e+00 4.228151841999184590e+00 8.235106304702137336e+00 7.497045846775212574e+00 6.933820766937931479e-01 7.930792990354814664e-01 5.060858559444373128e+00 4.465150727744800208e-02 7.448999431537752791e+00 1.241494533666161471e-01
8.774831792321716506e+00 4.253395971543421084e+00 8.260350434246374718e+00 7.522289976319449067e+00 7.186262062380300852e-01 8.183234285797184038e-01 5.086102688988609621e+00 6.989563682168489778e-02 7.474243561081989284e+00 1.493935829108530289e-01
