9.435241843196726208e+00 1.474824299806396954e+00 9.166325130890253803e+00 2.823153086684454749e+00 8.557417543237772151e+00 6.987873457276904787e+00 7.725752910601500822e+00 5.170854402556467555e+00 9.042984255448278219e+00 7.764593360180661819e+00 3.750650251106021127e+00 4.014107005112183657e+00 3.961735380620725167e+00 5.301699457453340258e+00 8.332777930578384229e+00 5.990813217033328364e-01 2.530676527138664866e+00 9.572288255849828786e+00 5.295423602689783849e-01 3.560672191258800634e+00 7.715740423246888469e+00 2.636431899508408616e+00 6.996393916561282289e+00 9.005458069800162946e+00 3.343961489934064613e+00 6.480359631757006689e+00 1.422499575837573804e+00 4.083214885712962428e-01 2.377217592764803378e+00 9.681936834924413926e-01 6.530211861407913432e+00 5.609957557327880373e-01 6.790169754794359136e+00 2.452908231722612964e+00 8.571564380397632021e+00 8.932494991449972943e+00 3.315083047238996716e+00 2.140104588783464656e+00 1.727490176979461722e+00 3.909482752850436338e+00 8.183034505061845820e+00 9.020895299653954424e+00 1.091517151690544640e+00 4.658465891570825690e+00 2.131596526788350210e-01 1.746464616313484930e+00 6.037365456036187794e+00 9.832130951435484434e+00 8.881673049574807521e+00 8.587786319626935949e+00 8.027461096043085220e+00 6.219750322042846946e+00 4.945257200228819094e+00 4.123665600080017590e+00 8.385410216455492005e+00 9.893217639596505464e+00 1.889458139921410540e+00 9.355089478337285769e+00 8.728551502599833256e+00 6.285292143396739917e+00 1.257572127042666965e+00 2.214839723127195015e+00 3.803320369019759006e+00 9.851610465771349467e+00 2.330790067164646651e+00 2.928798386136381104e+00 8.986753714197213583e+00 8.940854306534189888e+00 4.548780813124443156e+00 2.011106421558932933e+00 9.958029055614735725e+00 8.606344515238722792e+00 8.233883145719964602e+00 2.188423619552925636e+00 1.083128008122257402e+00 6.236235555717444257e+00 9.428313562918861024e+00 4.311960891019149145e+00 8.059905627622859114e+00 3.544850198313707512e+00 1.794674735191293280e+00 3.112134106617951090e+00 3.395664380882052580e+00 7.072758197731624286e+00 3.220913515186659470e+00 1.396493198189022511e+00 6.568103007348607969e-01 7.534158205766027017e+00 5.166885117517638903e+00 3.984278403107821553e+00 5.310597776648489088e-01 2.178280212406777938e+00 6.655377536578088282e+00 9.455374030915544736e+00 6.176242881505291660e-01 2.416156866205485976e+00 8.794787564244211708e+00 1.494465495458460413e+00 6.610503195887813543e-01 7.112472541668659609e+00
9.444871902866546876e+00 1.766214433339466039e+00 9.448398759746092779e+00 3.122594876029675781e+00 8.480617843158213986e+00 7.286230314094031435e+00 7.635980026178796010e+00 5.133272145540412446e+00 9.341048056528922672e+00 7.694333157752700991e+00 3.503742652504399313e+00 4.147480488418852751e+00 4.199272669701951344e+00 5.304700313846762327e+00 8.088349135692155301e+00 8.990813153121373080e-01 2.422044714315412683e+00 9.430786490129870359e+00 7.318575940351045306e-01 3.848764738364081950e+00 7.417629141822942529e+00 2.605207080702404809e+00 7.119175093032800383e+00 8.705647569920436979e+00 3.263402776692215124e+00 6.186010108853067457e+00 1.720794637235458779e+00 1.226370039279140456e-01 2.638593726916972138e+00 1.058862256541333036e+00 6.233720921767246459e+00 7.683462769420396077e-01 6.911716705709229913e+00 2.158845994767620180e+00 8.461163085638393255e+00 8.715050619047486791e+00 3.111564714789059494e+00 2.135937046872183664e+00 1.435563295115797944e+00 4.141066121603495631e+00 8.411712897081596196e+00 9.311029863642600546e+00 9.891307215458221558e-01 4.822126203603517069e+00 3.327926562456960946e-01 1.995981571792067921e+00 5.869959488097461708e+00 9.805891177017734606e+00 8.933887396405726378e+00 8.291512913919889982e+00 7.888806150874873246e+00 6.422402242909133641e+00 4.959883886127815167e+00 3.864057638489328816e+00 8.634686707689887442e+00 1.067510960842845691e-01 1.611325873878372450e+00 9.138963644802091224e+00 8.901717922913741532e+00 6.525506289531368687e+00 9.577105371445719939e-01 2.509220487891254070e+00 4.080868294856873746e+00 4.533815553180708946e-02 2.199437022457735758e+00 2.628841483015807778e+00 8.693764812386691077e+00 8.756517921911195046e+00 4.472135532671135394e+00 2.292184424946258403e+00 1.136139650541299062e-01 8.844035281997275177e+00 8.164304913034515110e+00 2.484640979376990799e+00 1.338409722862081708e+00 6.147346159472566463e+00 9.556819975302438763e+00 4.410151440573111259e+00 8.251268527211083281e+00 3.273699258591912020e+00 2.091732501185421089e+00 3.407158488223061887e+00 3.695042930626490474e+00 6.932645656812465695e+00 2.923735706293462133e+00 1.104097842221032799e+00 9.163218377454789287e-01 7.321257432659319164e+00 5.218738218251141703e+00 3.737894887971128455e+00 7.470106966925768033e-01 2.106186995360811665e+00 6.494444872338624108e+00 9.732610342175052054e+00 5.539413114831218676e-01 2.229233275872304354e+00 9.094065816354383713e+00 1.724555700303791017e+00 3.670237288078703197e-01 7.358313514450537163e+00
9.596915175526566699e+00 2.065027048961777023e+00 9.346842164071221148e+00 2.856502496115114198e+00 8.625697249588203164e+00 7.054040699173176776e+00 7.746596787941374629e+00 4.901212660024074630e+00 9.392089177449001625e+00 7.901321999924044270e+00 3.577993903806929499e+00 4.225623803613880014e+00 4.409005398969331857e+00 5.409054460874811454e+00 8.380220209691289668e+00 7.075222970080823348e-01 2.279575430211254972e+00 9.131881191445735624e+00 9.907241507482360543e-01 4.132735191036587707e+00 7.656429849492473849e+00 2.687319033997137119e+00 7.413875283411477390e+00 8.580722953815964615e+00 3.409687794963585539e+00 5.917509954322476950e+00 1.612726940217728666e+00 9.956658871690137858e+00 2.600754042810066391e+00 1.352590622640036599e+00 5.944080754236735764e+00 5.796123454571878719e-01 6.624726132376334675e+00 2.433390494369755519e+00 8.315295283382576841e+00 8.452478009656035240e+00 2.910145349976761331e+00 2.434705151201460360e+00 1.695617339889142761e+00 4.351686440214669993e+00 8.112023952716974406e+00 9.608972980615893889e+00 1.231443036113299971e+00 5.065293236552848910e+00 6.026405186349395038e-01 2.291587567069786502e+00 5.771344983857863653e+00 9.597282414780394788e+00 9.007672637990056685e+00 8.588425664581373908e+00 8.058904566740981323e+00 6.151113500083677188e+00 5.253352670640829558e+00 4.145400828161260876e+00 8.508607563997086842e+00 4.064982964764424223e-01 1.752775147273053502e+00 9.438739280619627081e+00 8.651195873447141693e+00 6.780262597080151998e+00 1.054024009831749709e+00 2.540294296171857980e+00 3.960471784209151913e+00 2.654327216462584738e-01 1.960465095357522891e+00 2.909507461427743635e+00 8.928956765358599057e+00 8.601482484470087897e+00 4.744381085140617849e+00 2.352026018566716115e+00 1.522541648295292205e-01 8.744587156576681508e+00 8.281487553504751631e+00 2.609325035285869898e+00 1.474559474254949931e+00 5.874356914584521583e+00 9.559383192596941470e+00 4.178787548040846289e+00 8.486121951404721031e+00 3.467039306528452158e+00 2.384257235551269449e+00 3.168107271729803109e+00 3.973749658744525348e+00 7.168798459596902539e+00 3.054047211771867776e+00 1.022809114489817928e+00 1.171105120215927275e+00 7.535608330557900025e+00 5.414107342584001614e+00 3.997879687711344943e+00 6.076587198122596067e-01 2.029143116639330557e+00 6.257633388389010953e+00 9.590320229932782325e+00 3.261294536857868853e-01 2.521610482309693424e+00 8.847674914718298922e+00 1.432846897198658098e+00 6.412892150862957719e-01 7.335696865287952839e+00
9.643687222054623476e+00 2.354501619148732683e+00 9.252563595551016817e+00 2.558006198454389146e+00 8.338185683587704844e+00 6.794931343513766819e+00 7.448797722988529380e+00 4.651354675505788627e+00 9.136411745539678719e+00 7.871672432020241139e+00 3.748362365796563456e+00 3.982464217111797655e+00 4.111394560404728615e+00 5.666839588600157462e+00 8.141816357572166041e+00 4.210092082776139555e-01 2.257578714154337085e+00 9.094304431384859555e+00 6.926054168216877471e-01 3.849173556138050234e+00 7.563026708389108066e+00 2.462296904060055969e+00 7.668160143388675465e+00 8.829216037783828241e+00 3.693691990969790062e+00 6.214589849244416264e+00 1.764175848483425568e+00 2.484286295251845189e-01 2.395771738031460707e+00 1.194559039348759288e+00 5.663453833600799570e+00 2.797556826040610289e-01 6.595808017977049964e+00 2.208111777303495948e+00 8.025024721261758032e+00 8.340707271271371681e+00 3.126465100796252283e+00 2.724795797367313366e+00 1.953980383616809258e+00 4.051700201232592669e+00 7.986657956669262148e+00 9.464349836334449151e+00 9.736695155877306274e-01 4.876197174757953334e+00 6.003416567336630205e-01 2.133660886002336721e+00 5.473929095396254496e+00 9.650302755049162684e+00 9.268344986388244777e+00 8.887103608531333521e+00 8.357533225085180817e+00 5.851460727424449004e+00 5.552427985891112527e+00 4.417573475652623927e+00 8.402880365493352599e+00 6.136451077533177090e-01 1.882288849527859798e+00 9.496926936795670571e+00 8.351316623848607179e+00 6.483220222283200940e+00 1.266840898843839769e+00 2.241323603074449888e+00 4.090334410679103527e+00 2.818737371813961889e-02 1.873639198287932350e+00 2.624067854272204237e+00 9.141993127135734198e+00 8.736969559539877750e+00 4.795799266021754548e+00 2.113345369635007298e+00 9.923634076996250997e+00 8.945357114959181288e+00 8.401225414294952287e+00 2.850584309328524135e+00 1.179955316516277941e+00 5.863682544787758744e+00 9.330967236379644092e+00 4.239292553372562722e+00 8.783890328758715782e+00 3.181052743622561074e+00 2.090499540244139975e+00 3.419724838811927903e+00 3.682033242955870644e+00 6.901446077327793027e+00 3.148091961917398596e+00 7.394904135170503601e-01 1.052151173204173951e+00 7.795751781930956525e+00 5.650660688758587291e+00 4.080352566809363424e+00 5.447993619053801417e-01 1.747366199218236771e+00 6.540862431986426806e+00 9.539321608034040167e+00 8.929219618748601706e-02 2.610150996747189645e+00 8.547679300755122611e+00 1.132980217433742443e+00 8.984208886827160789e-01 7.282817345526623853e+00
9.363065979712940745e+00 2.651005414724554754e+00 8.981248409375263364e+00 2.803868918787719711e+00 8.250850724373806955e+00 6.736887366298384805e+00 7.656223539888276974e+00 4.632047436686590913e+00 9.223237432906136846e+00 8.146972776035189767e+00 3.617173614335413845e+00 3.841709231803986047e+00 3.848929721475197852e+00 5.464473933769181890e+00 7.894319153974397096e+00 3.105741708004612356e-01 2.401868240037770885e+00 9.241040215382446021e+00 4.323990007821212900e-01 3.549183914939068263e+00 7.846113437670655166e+00 2.342331903720249464e+00 7.964785562337469926e+00 9.119177231318040810e+00 3.985432848519006921e+00 5.927197413595250097e+00 1.689758161238683387e+00 5.241512634329679177e-01 2.271958829763936816e+00 1.482439868528924398e+00 5.788491332498311159e+00 5.744740570293662696e-01 6.385936906085407649e+00 2.502018763989223071e+00 8.088212381542765783e+00 8.628681284641277927e+00 2.854372240790849169e+00 2.772795674512715802e+00 2.119143757610072676e+00 4.128052354158854520e+00 8.245889088218344654e+00 9.714548352921569929e+00 8.012452998218871913e-01 5.176195261088284205e+00 6.729087914684784844e-01 1.926848740134070148e+00 5.716056135094540025e+00 9.913799628056914059e+00 9.008148581473486516e+00 9.008405077015011031e+00 8.244187423938223347e+00 6.086688060636994635e+00 5.665037550946997236e+00 4.303824608653077810e+00 8.111197195728959031e+00 8.711904250087690871e-01 2.115502667835706063e+00 9.426666891702144113e+00 8.475016153029431010e+00 6.270752237365632809e+00 1.042300360507931289e+00 1.989985197747020207e+00 4.387959292479470363e+00 1.525921995870258875e-02 2.129978184496778226e+00 2.802651251077010297e+00 8.842079674914861798e+00 9.024305812445108543e+00 4.572436981534893086e+00 1.881869479044903537e+00 9.703494479789332772e+00 8.822464161873970312e+00 8.620953458294557947e+00 2.563296385558110124e+00 1.386150085626218331e+00 6.118984259184909291e+00 9.365026375697597771e+00 3.939455129444987769e+00 8.541690260088198983e+00 3.330624512764826406e+00 2.022953096477136281e+00 3.560053162226883394e+00 3.560793564616972162e+00 7.178193636678484424e+00 3.049640612360227099e+00 8.878480782999417231e-01 7.539932815613011874e-01 7.916277958100311096e+00 5.898896523994430652e+00 4.376936381023153189e+00 3.384469048418455861e-01 1.447397757768219773e+00 6.654370701320673653e+00 9.415055869184751458e+00 9.849408789841156420e+00 2.322992089180642150e+00 8.331574565007384692e+00 1.012990700519097231e+00 1.086623273472444584e+00 7.043296563261825405e+00
9.551941000298599604e+00 2.875075580304547795e+00 8.811118503223033471e+00 2.672796218797361956e+00 8.547537937580244716e+00 7.007638342543116572e+00 7.787209469350114155e+00 4.425296738428638577e+00 9.341486396907574985e+00 8.169415035163940075e+00 3.797782660580833358e+00 4.127978985822159608e+00 3.726913731313704403e+00 5.758390031291078515e+00 7.752394233958094460e+00 3.419354576978215765e-01 2.146926055549406076e+00 9.323619258769932472e+00 1.803916360049098166e-01 3.249724827508746028e+00 7.589751532283386837e+00 2.134939601529219910e+00 7.704160648322440075e+00 9.033748973275816496e+00 3.770360332630014799e+00 5.627197515825632657e+00 1.891154314939022640e+00 2.821953580616922697e-01 2.571787362133385990e+00 1.742314510193424093e+00 6.062866031404825939e+00 7.842742333580980940e-01 6.676646267953986857e+00 2.347356630336089545e+00 8.385178962054407492e+00 8.916306920103187039e+00 2.592227235861229051e+00 3.064457956937892469e+00 1.977128154789379977e+00 4.276094028750284437e+00 7.947106605145124902e+00 9.442959097821971071e+00 1.022958152125882592e+00 4.902285546838101915e+00 4.731413362065676198e-01 2.161349254496490513e+00 6.007508987853951155e+00 9.685211718651004276e+00 8.789727840531959657e+00 8.763307615182643673e+00 8.094286283763286960e+00 6.386686592608847413e+00 5.412510197383229027e+00 4.408813925058265859e+00 8.308581509878232296e+00 6.882453980865087528e-01 2.144924463192858788e+00 9.662233638990475271e+00 8.719142180594428027e+00 6.013937330091107647e+00 1.275054619147518498e+00 1.755307273739287854e+00 4.570235753836461967e+00 9.815425735108968652e+00 1.919428074558527930e+00 2.854206267662237728e+00 9.019679817020701762e+00 8.958580548790523679e+00 4.428961787362896807e+00 1.984025342944639947e+00 9.540129763551103537e+00 9.018872615637269163e+00 8.427963826053455065e+00 2.840086897210202022e+00 1.483470855197395410e+00 6.251783385418735683e+00 9.664921724111662726e+00 4.191258180416935097e+00 8.786015641751180993e+00 3.500829327707053018e+00 1.979402458049928537e+00 3.653451010294670454e+00 3.358086085636426521e+00 7.128231541928252035e+00 2.980593680484249219e+00 1.187586836364319831e+00 1.023960535189071930e+00 7.935078744938016904e+00 5.750481623633464601e+00 4.663113530709958710e+00 5.724549701336498764e-01 1.747325587775528266e+00 6.922121491330003096e+00 9.677913851668566991e+00 9.946008882871968382e+00 2.436545645781690084e+00 8.074612914069632552e+00 1.085905887792616431e+00 1.347528206433986409e+00 6.745488584883800876e+00
9.756097854215294518e+00 2.858775785929136948e+00 8.853515341267245375e+00 2.773677171023644750e+00 8.718244720265790448e+00 6.847816037336317052e+00 7.505534430913055388e+00 4.696825227311122397e+00 9.210449317056870200e+00 8.423789209881556772e+00 3.745868138427500771e+00 3.906810898845207269e+00 3.674218070345369291e+00 5.867531900296022229e+00 7.934521669500916197e+00 3.534360750123890504e-01 2.445001793329524720e+00 9.526219620036945557e+00 3.155705868860374519e-01 3.358164298140824844e+00 7.866664487816223961e+00 2.219085694183882573e+00 7.406431829180110782e+00 8.762464938908950174e+00 3.707638777406355057e+00 5.661592386680800004e+00 2.041102892197183216e+00 5.407377393267266408e-01 2.462558974236022102e+00 1.442915488084782982e+00 6.120945537308162265e+00 5.972965840835681162e-01 6.911744543673396635e+00 2.131635280796084331e+00 8.685177644408303976e+00 8.957627746431635174e+00 2.340652314333393047e+00 3.360882878193526491e+00 1.864564311926627305e+00 4.084849122633729124e+00 8.195513614845175709e+00 9.594846087848491578e+00 9.081065353886093039e-01 5.191761065734430858e+00 7.125174017339629406e-01 1.861700880465571917e+00 5.972253728579053345e+00 9.397457864716900033e+00 9.089500475449302286e+00 8.992265374570528991e+00 7.795376617066233749e+00 6.106742043809561871e+00 5.500241731226266140e+00 4.664640023002017521e+00 8.017518504174544702e+00 6.469326843228736523e-01 2.077040514422218376e+00 9.881573720148653095e+00 8.419722952916966818e+00 6.186638785863666001e+00 1.033165199414209257e+00 1.638131236539402291e+00 4.865781438256756353e+00 9.659552646020953759e+00 1.798227005366963782e+00 3.152543033894263047e+00 8.731256688363870921e+00 9.257106808381299956e+00 4.129689696393976206e+00 2.188968167771077944e+00 9.823331282527416164e+00 9.048155758147267136e+00 8.665047699733616327e+00 3.038401922758196427e+00 1.524327019751531953e+00 6.085207265387416520e+00 9.880748367703199975e+00 4.178708800685178026e+00 8.668090983317268794e+00 3.627994205010602435e+00 2.236801588421079234e+00 3.653258957981784238e+00 3.069456359345571705e+00 7.137447139537234975e+00 3.039966408343429904e+00 1.011044150680378007e+00 7.662241305454672302e-01 8.078463439913610600e+00 6.049909927100750373e+00 4.750728841894397370e+00 7.871567421568552714e-01 1.842786286871372914e+00 6.749331577232735135e+00 9.560274661684729836e+00 9.774950782373872826e+00 2.181808764599882267e+00 8.105045029677981461e+00 1.378179307394581166e+00 1.445917024593825317e+00 6.712252862140705822e+00
5.516759348830646559e-02 2.642235610090254649e+00 9.148118761160858980e+00 2.477859159912761289e+00 8.866475335447049133e+00 6.635877614630426358e+00 7.530152784132527088e+00 4.404468327474598155e+00 9.171043136564406950e+00 8.714953125913288190e+00 3.691080722377459544e+00 4.203217313686388401e+00 3.546010618459944919e+00 6.028569268633677147e+00 8.125549945533595775e+00 1.162347517055505319e-01 2.489731186473620461e+00 9.819421559297428104e+00 2.249810707892053452e-01 3.264109079865264107e+00 7.787247023217690689e+00 2.101289442369088878e+00 7.467779786078116544e+00 9.060814270270800108e+00 3.659465713883241378e+00 5.420785678273025709e+00 2.042406726717248322e+00 6.851706343267438548e-01 2.718163553573386793e+00 1.175436172158186743e+00 6.270583658178148667e+00 4.250752107491021503e-01 6.751649281041697925e+00 2.429494359742821796e+00 8.391484327574334046e+00 9.051486545623783186e+00 2.635925691913433511e+00 3.660512033232956153e+00 1.580174599014926295e+00 3.797265418632314038e+00 8.491727779111501562e+00 9.731861623900419644e+00 8.044753954555313724e-01 5.046948324417889431e+00 4.362311780825025020e-01 1.608229468468707291e+00 5.724137056606508622e+00 9.404948835069484758e+00 8.909370811789603550e+00 9.215969459781746309e+00 7.546363903496762227e+00 6.143014474255494406e+00 5.354068444600287080e+00 4.850737394679680570e+00 8.165721452312901363e+00 5.205978214970068407e-01 2.372982312296275875e+00 9.597741673631791315e+00 8.495103562524725760e+00 6.485850532371415511e+00 8.073443082437703477e-01 1.344864179810057125e+00 4.933398659535106923e+00 9.362312180345755408e+00 2.012983519051500192e+00 3.373498254085625536e+00 8.486821723949596219e+00 9.240974787694993253e+00 4.233407602393499225e+00 1.991183909281675435e+00 1.233038516719098254e-01 9.328587188310880407e+00 8.405709472739841814e+00 2.863521356061980772e+00 1.762396659293708145e+00 5.862733953770120188e+00 9.589867171098800824e+00 3.957895403737298867e+00 8.736517234714446190e+00 3.784276669806090343e+00 2.171763964315916784e+00 3.877095049004496197e+00 2.772871049742926530e+00 7.355016081287918617e+00 3.016233369443540369e+00 9.796601413317949092e-01 8.561897450957571820e-01 8.062660085205259008e+00 6.018053887167622129e+00 4.921682898180406163e+00 7.342992709915203697e-01 2.120746067782267819e+00 6.936811498228835582e+00 9.851087257215699111e+00 9.896840382179332707e+00 2.430708008239912399e+00 7.945585245605502500e+00 1.431824791228752058e+00 1.176651614636975873e+00 6.986348954787330534e+00
2.253722548387991076e-01 2.504170661269848885e+00 8.940614091080336223e+00 2.770039314239939543e+00 9.143117904454108213e+00 6.400481100459562533e+00 7.679433311280598140e+00 4.696538659625622891e+00 9.138802232363243405e+00 8.484823979277757999e+00 3.530623116748039525e+00 4.099581920681504066e+00 3.468777820557147340e+00 6.239227325677217273e+00 7.995917645753928049e+00 2.397787874314234735e-01 2.366455884546086796e+00 9.978254287544711332e+00 4.546296682609973772e-02 3.562830094372422263e+00 7.637320677265457824e+00 2.085257430705234061e+00 7.365931855684129559e+00 9.359453765736381214e+00 3.949886876152880255e+00 5.712125175878714600e+00 1.886474702894425315e+00 9.812745970669141116e-01 2.992437227787223097e+00 1.387037416120414646e+00 6.566264078816703709e+00 3.246736258169088951e-01 6.587449897392105846e+00 2.683205573848439940e+00 8.471974722140437564e+00 9.321636141757183580e+00 2.795050877743514128e+00 3.455871860698388698e+00 1.401128420312987899e+00 3.941504021163396487e+00 8.426247914961159324e+00 1.550210742872693004e-02 7.225991534182312215e-01 5.265557997236262722e+00 1.444946850739571853e-01 1.319806266379802695e+00 5.988107643002701153e+00 9.667095516992324278e+00 8.914185835810963354e+00 9.430470261563046463e+00 7.835855409405101391e+00 6.405269967837086575e+00 5.081348582119373347e+00 4.779883724942100898e+00 8.307705871927618446e+00 8.205302211506459997e-01 2.411607754094438061e+00 9.683020747931404770e+00 8.403095151069154056e+00 6.188698037829750476e+00 8.953076233739757361e-01 1.114626164834330302e+00 4.828051511375941018e+00 9.278515134432078426e+00 2.199438729959823924e+00 3.185715684842213236e+00 8.689893355119535201e+00 9.525337641675179157e+00 4.203442776085886123e+00 1.692409638437658348e+00 3.702710117114972332e-01 9.422715378689934695e+00 8.683929963789537965e+00 2.825493523069831703e+00 1.969782892903579885e+00 5.903300784824911496e+00 9.425038428483963671e+00 3.992100731401676317e+00 8.445183637970457013e+00 4.069564240922638909e+00 2.232688396971239442e+00 3.581348355176001697e+00 2.735458482307635553e+00 7.098551268120963265e+00 2.946360752416218531e+00 1.089890764735195194e+00 1.033496758258672710e+00 8.266311432617431620e+00 5.843833203115415209e+00 4.990036764088429777e+00 1.032159497631198075e+00 1.997071823658334244e+00 6.637267195737124759e+00 6.044184887711701037e-02 8.173180313238148642e-02 2.312575439258691468e+00 8.202801891054507522e+00 1.134132673356093024e+00 1.474216663105175851e+00 7.284843809995808606e+00
4.988534906610818664e-01 2.802804821818876135e+00 9.234186882638701022e+00 2.991057346497135061e+00 9.337481420506120955e+00 6.126839472243744922e+00 7.498442936589863272e+00 4.560315002059528666e+00 9.438684241207427661e+00 8.712451783160576113e+00 3.705505454024634382e+00 3.978286567223757952e+00 3.766231411347709113e+00 6.276150890189410525e+00 7.721150146598739106e+00 2.688835446162600729e-01 2.636409866567802407e+00 9.889770321139003784e+00 9.787960743381844964e+00 3.531043029178043025e+00 7.743900532900685363e+00 1.785596130266408732e+00 7.370452946161108798e+00 9.135776485388481305e+00 4.139932218650511864e+00 6.007990619939528543e+00 1.597869141614229438e+00 7.003952942787246005e-01 2.969801899292102920e+00 1.685673778854623661e+00 6.736053884762342570e+00 1.861582859674158485e-01 6.587448512238157861e+00 2.944464054069119374e+00 8.771754083003763469e+00 9.609021742540551969e+00 3.055801666349456269e+00 3.156205792759051665e+00 1.507288600510123366e+00 3.643709654181057633e+00 8.216340229266394957e+00 1.090213354983135680e-01 5.043025340271237722e-01 5.099880925795424957e+00 9.870179838124842675e+00 1.600663277625403058e+00 6.211800559126651855e+00 9.618173522142173582e+00 8.642875601474528935e+00 9.543068282279916659e+00 8.135589099571419069e+00 6.485471080389361376e+00 4.826545715806768833e+00 4.493010503933653865e+00 8.563930714464651928e+00 9.274395428265145291e-01 2.701364552004369646e+00 9.979347314283778303e+00 8.535917913786194688e+00 6.076810389200518081e+00 7.159404859888973682e-01 9.562229141243219210e-01 4.953119184791117569e+00 9.147075404096135287e+00 2.498051696823771817e+00 3.401667023900924125e+00 8.450425045348112008e+00 9.495804753152421895e+00 3.966417573370559335e+00 1.702248780105421133e+00 5.230428539654060627e-01 9.230510111955158692e+00 8.528084090275022788e+00 2.773755497990015417e+00 2.150655373449796848e+00 5.827508773759939587e+00 9.395198356055395550e+00 3.906273982466106354e+00 8.734789824218662346e+00 3.844145365792932090e+00 2.158837039723954021e+00 3.498828213426143918e+00 2.562145156496538512e+00 7.221762202887571647e+00 3.227979394870917229e+00 8.868766972584306574e-01 1.225074136591343343e+00 8.477473891577648857e+00 6.023560795156621239e+00 5.172408439825980864e+00 1.317721351616856440e+00 1.893887843692380502e+00 6.337871901744163594e+00 9.836805272463925220e+00 9.783379484107115331e+00 2.237283878216092425e+00 7.919368973198618100e+00 8.374349998219969837e-01 1.353415403292570707e+00 7.335962836627960115e+00
