6.431196850553278388e+00 5.647515222452886618e+00 1.322747668898155426e+00 1.642840496474629486e+00 7.201234085215010294e-01 4.050189040515114414e+00 3.186270259566656549e+00 9.629985547814721158e+00 3.456646367690853427e+00 4.949811262444244520e+00 4.230430341167913388e-01 1.400565058479245062e+00 3.451715189130876382e+00 7.167090499979356544e+00 7.910757507886545525e+00 6.082994167845514610e+00 1.933767827941666129e+00 6.045640454441973510e+00 5.744902047020638669e+00 6.681209630003288602e+00 5.962016779369919028e+00 5.618724526202966807e+00 1.586190701593265917e+00 8.931393479312676575e+00 8.929898287865588813e+00 7.382479793275211755e-01 1.666899023084089104e-01 1.446912365605636852e+00 6.587105808826086317e+00 1.874904389332212318e-01 1.101712768076033466e+00 8.236212992599643457e+00 8.647694865249515583e-01 1.833169403653351681e+00 9.393058530250682381e+00 4.564184234274963892e+00 8.051001130342552159e+00 3.848694423485644056e-01 8.062759297126728342e+00 4.915587723489363015e-01 4.145037063855080639e+00 5.210058984316696673e-01 2.650289707486186419e+00 1.013042647921560180e+00 5.735081809179185974e+00 8.226151913950152661e+00 9.796865218566546574e+00 6.447527679033733250e+00 1.197211530473976659e-01 3.359098445554538070e+00 7.185459600852928119e+00 4.432655470970066958e+00 8.669781143591817951e+00 8.850382041679434764e+00 2.559639500592361117e+00 6.370752429562911878e+00 9.737903741830988835e+00 4.440098601342881146e+00 6.522098746494576993e+00 5.170198830399624912e-01 1.141569231871671919e+00 3.054843558606147091e+00 1.795006077003768352e+00 3.641102130174675988e+00 5.783794486723782491e+00 8.013400647312277414e+00 6.442694920689724825e+00 5.707488749136929052e+00 9.254504520454775118e+00 8.015327772954082830e-01 7.321859392363708530e+00 9.511992182022445119e-01 4.711190639355236520e+00 8.179329048214009745e+00 3.633974620898922314e+00 9.461273319932608672e+00 5.787272260528571799e+00 5.968038750420281424e+00 2.231791092211522720e+00 4.691282286875502194e+00 8.766177814531193491e+00 4.152839172904882581e+00 7.572810448043829079e-02 2.108736400943602707e+00 7.295021245470183047e+00 3.253466016218888424e+00 9.365502982662196274e+00 8.110582200057011804e+00 6.860053358944800728e+00 1.248854262080558053e+00 8.110821586825959884e+00 4.151813255464478658e+00 7.648847474822003889e+00 3.668929571910713783e+00 9.413507263495327848e+00 6.577760321899586593e+00 6.615569689530841124e+00 9.134462828830788084e+00 2.174218130736607968e+00 6.816367661430471792e+00 7.647958808333366498e+00 1.838793368090005709e+00 1.062088049986017024e+00 9.327298029657169920e+00 4.441791119452576986e+00 6.382613783333869195e-01 1.087859968248257925e+00 3.699663421650870365e+00 1.674121971988762780e+00 8.449871111521916944e+00 4.867960025970012872e+00 3.426185520281112229e+00 4.600628911903311469e+00 2.431029619789562002e+00 7.750193109619495369e-01 7.252110436063088805e+00 3.756409742218318470e+00 6.248726928744263720e-01 3.527627204618856815e+00 5.543775316996146785e+00 2.392917903875928509e-01 5.499559163844665477e+00 4.900228672143611242e+00 1.789072798056848157e+00 4.645549560460899841e+00 6.040100287974166982e+00 2.567724441886552467e-01 8.165869201049591908e+00 8.669877613556558060e+00 1.537810037293891874e+00 3.250634783888786683e-01 2.002098143188105084e+00 7.174094509283146515e+00 8.690506612098117145e+00 3.259150679595650413e+00 6.029346110363980493e+00 9.989151009591395791e+00 2.005163396367330098e+00 3.567856253076993056e+00 5.569406535546135295e-01 4.555305022512425417e+00 9.633206163318265070e+00 1.573583462281120449e+00 2.503817589105037822e+00 6.967822048966372250e+00 3.034343762514206233e+00 8.463379611566773875e+00 5.062992072987611891e+00 8.506741841298090634e+00 4.192625414891773872e+00 5.844666244591554261e+00 7.507725248074822666e+00 9.383321232293704739e+00 5.116578736986600262e+00 3.144770549698192141e+00 5.230251804334943522e+00 5.530963263725317880e+00 4.443756039824904747e+00 2.804993286780535389e+00 8.641956056654512608e+00 3.297282236079305040e+00 6.734590489208583719e+00 8.855873149893875862e+00 9.263921253429352021e+00 4.668084341366350642e+00 5.928293093858942875e+00 6.782019454245562962e+00 5.407325014725503642e+00 9.483983691950495398e+00 3.109965202114559624e+00 1.275499796743319036e+00 3.004904949565531780e+00 2.204077193896655906e+00 9.034634251069975974e+00 7.619578479775070967e+00 7.488131000447356023e+00 3.919671962938642285e+00 2.516820280265216425e+00 3.930246060740855363e+00 2.397201241313128950e+00 6.319771974372788925e+00 6.245678711193267674e-01 4.658879867657373275e+00 9.063211705459748302e+00 8.413674879604867485e+00 7.775296086632486059e+00 9.917778842441189013e+00 6.574394420081118851e-01 6.472406205229345844e+00 8.863752372701457105e+00 2.169762742626125007e+00 3.188979228070799365e+00 4.083741593981293327e+00 5.230726917039244306e+00 1.657105962294444401e+00 9.250579804670145734e+00 2.441808105395614881e+00 5.249348854775999662e+00 8.465624058489012782e+00 7.365919173486853211e+00 4.883954004940258997e+00 7.158457259484914736e+00 5.985946481132329744e+00 6.702889723783764353e+00 8.678723599439630121e+00 9.490288755686933087e+00 8.400019594757484498e+00 6.643961596450648877e+00 1.957724569203808551e+00 6.105913715254765783e+00 4.543540797742020132e+00 3.661492018957702710e-01 8.263877992276423612e+00 5.805760390959071593e+00 1.412118327257147588e+00 5.014058873464728450e+00 8.451202921479384900e-01 7.409605484144274001e+00 9.556883975462717729e+00 3.201899235088911944e-01 1.419063450067375998e+00 8.374757814958872615e+00 9.063810368140961415e+00 8.371205477997355260e+00 3.858324859282738384e+00 2.362653272365346613e+00 3.506273038577348178e+00 8.402788600199345481e+00 9.909612157728705739e+00 2.721136842709098058e+00 4.053998282132158515e+00 8.004368985128447633e+00 4.686185753967856193e+00 7.006444102251549566e+00 7.625739754867328912e+00 3.686322815352486515e+00 4.830388858731786139e-01 3.417897859493960855e+00 7.729972588641891740e+00 4.249838736956041529e+00 6.282336234731098479e+00 4.962232250614968088e+00 2.083614351289825972e+00 6.045731025063448838e-01 8.613817726242929851e+00 1.952513274545238264e+00 4.556485819630600176e+00 5.925828931045256098e+00 7.188613866403817942e-01 3.226875825949877985e+00 1.165523545131044836e+00 8.052947102263521728e+00 7.696287478711219876e+00 8.742419839838722062e-01 1.347549120621936769e+00 8.238069417881140666e+00 6.160329740086332606e+00 3.903930470609742187e+00 4.148373393107861240e+00 3.575361142044371832e+00 5.913135215211731577e+00 6.429772569513185765e+00 1.999252882685770505e+00 1.660337393597195454e+00 8.109585164172708360e+00 9.261098244603140017e+00 2.016498981947770108e+00 6.018340495858748085e+00 1.559309226861485431e+00 3.327309732917004936e+00 1.214287051748218271e+00 6.516806812139156690e+00 7.556099114839794240e+00 9.440354545030034572e+00 2.956152505986375800e+00 5.315926870105183610e+00 2.781767776716936869e+00 2.944681396137078799e+00 6.239811150766573888e+00 9.311812073264162493e+00 7.844091122825938456e+00 2.151236714848691722e+00 6.808579827548817409e-01 5.073163324319214240e+00 8.808887026058188852e+00 9.265745209892216394e+00 3.072832300717202703e+00 5.253342841984913747e+00 9.176259927202542244e+00 5.941817987434532711e+00 2.352019357636531360e+00 1.076620393949758281e+00 5.963529749870438934e+00 5.791258737384254118e+00 7.746416679214217282e+00 3.419818911985510024e+00 9.625837355257500505e+00 2.222357693370639875e-01 5.386060549564613886e+00 1.537369737596176344e+00 1.080603203717404259e+00 8.102715061398557239e+00 1.520776114232140319e+00 8.562695513697429206e+00 8.485732403835928750e+00 8.020445045272504458e+00 1.845506088891862184e+00 4.721831955003518821e+00 4.174220072111271662e+00 7.713040228113116292e+00 3.725223014051862958e+00 6.367095429263421202e+00 1.975234911717782982e+00 8.065232934793742814e+00 8.737351716882951536e+00 8.278211794015971847e+00 2.559949897212886682e+00 9.145959846201046517e+00 9.918798530838003558e+00 6.622009748163401710e+00 7.718061446550143145e+00 5.529781036315921661e+00 1.188291471969608715e+00 7.265759013541578604e+00 3.521315276572221542e+00 6.851599055965613694e-01 1.745856659372026609e+00 9.340889424626041659e+00 6.952104823471602302e+00 6.501721755469126229e+00 6.245579004353309038e+00 9.914959691477250203e+00 5.304220013413006640e+00 5.919033622059878930e+00 9.851527305165983961e+00 3.662340305867021861e+00 5.569252491828947882e+00 2.289822732804115635e+00 8.915959419177612588e+00 7.241793184459737631e+00 6.751847909424580685e+00 9.045524807175302939e+00 9.503455932857194366e-01 9.326051100225463131e-02 7.540633706059305830e+00 2.574479804806403038e+00 8.227354551554048712e+00 4.649280630325820063e+00 8.301363981772519551e+00 5.534712748742377286e+00 2.459831577289633309e+00 5.734974694677826612e+00 5.908290931827322900e+00 5.013055327866433153e+00 5.836620765403965017e+00 1.747584383316560727e-02 3.321287590184061056e+00 6.716607904850991240e+00 3.223567676527080650e+00 3.665215265268745304e-01 5.866218999359436914e+00 7.660399830784863973e+00 7.208191466473783393e-01 3.825917060246681434e+00 2.555727731914399836e+00 3.732909684827152130e+00 9.975886563753084246e+00 4.645621449541861736e+00 5.628993380047800699e+00 9.195304357198535783e+00 8.135821262143966948e+00 5.372636273460019041e+00 9.146236938368009106e+00 7.290965763426403790e+00 9.760701042482157419e+00 1.898337034481743846e+00 4.778915045675715234e+00 6.560438548926133429e+00 9.086715291502322600e+00 2.758216958473941105e+00 8.530755056595619834e+00 8.147592769055657769e+00 9.595411794683599283e+00 6.108085963322495537e+00 5.702005808218568284e+00 9.125795289636823071e+00 2.202406219985401759e+00 5.059670422212892760e+00 3.635646659175946205e-01 1.809116080583538011e+00 6.138220024139307007e+00 8.230191222054482836e+00 9.042713801290435782e+00 7.458972511521396953e+00 5.224039506153818735e+00 2.896997539732684146e+00 9.533376368942922952e+00 6.978830724707963284e+00 3.503971842183657870e+00 5.214016314910433714e+00 8.442575618084637412e+00 2.898736687309313997e-01 2.734260589559645904e+00 6.208775649944745290e+00 1.029031328966415026e+00 5.317820936664472420e+00 4.227716898678579582e+00 6.126773559804771452e+00 3.210516057547221358e+00 6.144290574430719687e+00 8.337484618016512528e+00 5.297546375716932765e+00 6.865232280297548506e+00 6.552070905497098252e+00 7.897225405287030320e+00 8.783772268850686515e+00 2.630853947261176384e-01 3.995274675326755620e+00 4.226335230758140327e+00 5.127216222889051878e+00 1.232642253462491233e+00 2.408986061519628130e+00 9.902440975037462678e+00 3.410349712609552331e+00 8.353123654758445316e-01 8.107018576137383192e+00 7.347717942063600738e+00 3.377026041501783649e+00 4.453619303084618508e+00 9.477284371496448756e+00 9.007234667551793805e+00 9.854712828329628138e+00 9.952081188402013723e+00 4.723074287930133508e+00 6.431748619145825074e+00 4.911897865330503876e+00 2.190303385207506004e+00 6.165535790995923193e+00 7.870074011709122352e+00 9.961889009892898272e+00 9.573586592825861885e+00 3.677139198633177397e+00 8.631400053660506444e+00 5.520366548719326083e+00 8.414351291171676905e+00 7.745626245653528308e+00 8.136317554113750461e+00 2.101829293001503007e+00 4.297776749395023188e+00 6.995614462624965668e+00 5.380427928213577182e+00 5.046133926652696999e+00 9.214310583742161498e+00 5.496500707902352012e+00 8.463653694265374838e+00 4.723658575410160765e+00 7.904712196380643263e+00 5.751383949943984497e+00 8.938983749039961069e+00 4.314482953407167365e+00 7.480586022149375403e+00 7.150233285814054263e+00 7.233634445687593839e+00 3.763521761680277411e-01 2.245694452783060235e+00 7.792834023068410332e+00 3.191951696537494332e+00 3.066629173380071904e+00 3.704133843215751565e+00 7.961794049896500525e+00 5.323140820892738212e+00 2.840306085707743566e+00 4.951673334230169310e+00 7.453693490085298912e+00 4.976396973623956832e+00 9.436060221209604748e+00 2.825191448403226779e+00 8.896038085150015817e+00 3.797065624737612222e+00 6.757269498134466090e+00 9.984187151203512300e+00 4.365345452102020296e+00 3.930692596846944831e+00 1.034617542317375488e-01 4.801172253837208359e+00 8.851443525839902904e+00 2.723138242583015955e+00 1.963953420683279161e+00 5.272760930921329248e+00 8.005885408405903902e+00 8.526830428634566417e-01 9.592263846195539401e+00 7.229220240316259094e+00 6.605094963245050188e+00 7.268602810034798800e+00 1.590722078783667559e+00 6.169819911593951156e-01 2.415097465697466639e+00 3.078008088312186308e-01 6.358572444054762407e+00 8.412012607802260789e+00 4.425250517038112008e+00 9.919645698502392861e+00 5.616458639137478670e+00 8.475836373789475076e+00 3.454522111520277328e+00 3.322638028990224868e+00 1.524424112993711278e+00 8.909688857285553709e+00 5.686489356725577871e+00 6.651252613925576540e+00 9.444975765562936942e+00 8.523020233868821904e+00 9.973858686901293069e+00 1.819089266565408147e+00 3.216425989578695521e+00 5.222503347825007580e+00 2.872905199960503531e+00 9.415836843692282798e+00 5.612712728777291993e+00 2.530986520846287391e+00 4.750864943752551639e+00 7.982396684545260079e+00 5.702559640214524883e+00 2.241851549484675576e+00 1.758236948703998381e+00 8.314286403608912579e+00 1.968763644271132929e+00 7.734336073796313493e-02 5.716738625234524029e+00 8.045175968927079424e+00 7.371014887741615951e+00 5.034184417430878078e+00 1.270773540827531578e+00 3.845551037739970979e-01 7.795458854727299602e-01 6.213068455042348504e+00 4.430697377993216612e+00 2.516264551859268561e+00 3.559902108446449720e+00 8.772607882992913275e+00 3.683910533300896351e+00 5.731658690036795178e+00 1.608810996484898670e+00 5.284754403526237265e-01 6.042022412868302439e+00 5.052297972079901278e+00 4.513878392421152519e+00 6.038569413744188097e+00 4.732660279371676992e+00 3.087220106157149591e+00 1.763852103819696815e+00 2.126977561046748733e+00 9.592714001037709437e+00 7.142803582370954807e+00 6.904584894513615012e+00 6.981556262959686343e+00 5.607315626826416377e+00 9.793418002265596556e+00 1.942133446684871367e-01 1.915084384396765094e+00 2.166610422757166976e+00 4.273017541926805163e-01 9.415629635117525043e-01 7.214519880211482494e+00 9.193218190617423957e+00 2.328347302372713923e+00 6.691874925818323661e+00 9.281956228460865432e+00 3.806764044093762234e+00 3.999556746783355266e+00 5.985254351481407831e+00 7.687584311258694569e+00 7.864883696992935214e+00 6.164657703501895014e+00 6.517706301336807506e-01 5.243095428913015610e+00 5.807400264719010607e+00 2.837652338607208891e-01 8.100620578624024404e+00 7.946061522996648918e+00 9.002715389523219258e+00 6.912502028215262939e+00 3.930963798092572126e-01 8.539142722573087596e+00 3.136340064055217702e+00 2.159626641533529234e+00 7.597973048460798573e+00 9.210710471025810975e+00 1.403121781524031775e+00 4.360905664437544904e-01 3.726775139904512812e+00 8.954497649264659742e+00 8.028384946507928888e+00 1.451789663443119549e+00 5.902632119448480097e+00 6.331350643422452684e+00 2.739482864422365438e+00 3.417248517541092712e-01 9.958558938900505808e+00 4.330540452570875054e+00 7.511551587400930430e+00 5.633066011005694484e+00 3.678610793358382154e-03 7.842398748799674024e+00 8.482988494331888063e+00 6.870187625290744116e+00 8.870497470114799832e-01 1.367872045288122784e+00 7.987942898360850030e+00 7.172698640209216769e+00 2.786236268315426479e+00 3.801899901112401281e+00 5.921607927033243790e+00 7.975672503204357611e+00 1.934936772462473753e+00 4.713185456186434585e+00 2.474548149197364655e+00 8.539069793169941747e+00 2.129003374356321476e+00 4.017077863480635891e+00 4.000832747331673822e+00 4.487453600255238761e+00 1.291656417742475194e+00 5.415688016962776352e+00 7.304981955434294960e+00 1.653276820444139261e+00 5.454862567284902042e+00 6.034083757769022505e+00 7.951372303483396742e+00 7.600509861533327971e+00 6.730725711573012582e+00 4.419776095092210477e-01 5.220177124291843995e+00 2.046239442799760777e+00 5.501036659313552235e+00 3.946863827574020434e+00 7.622140074559205836e+00 8.820609820510110666e+00 3.142873586992125823e+00 2.865412431120680781e-01 3.143167031003131218e+00 6.095628180470766821e-01 3.434375281329256069e+00 9.514646750160617117e+00 2.791475232903576131e+00 6.496801708318248103e+00 6.812661742943650012e+00 3.042287808774015723e+00 6.154035338138126754e+00 4.651179712878475980e-01 9.889930002248455310e+00 6.079755711097385884e+00 9.946003432504932462e+00 8.029562921224341565e+00 6.210863223772588704e+00 9.168158419189818886e+00 5.747596431422970831e+00 4.357620871316605360e+00 5.185087627968320234e+00 3.698611576120066413e+00 7.849661690400679959e+00 9.851911108434562081e+00 4.827943295271947655e+00 9.321767108812320402e+00 5.159567433673924342e+00 9.059917099261515006e+00 7.986941065591220301e+00 1.962224451367844957e-01 5.028359565891601157e+00 5.200110563037792843e+00 7.559959469105597130e-01 7.565636458810254261e+00 3.312149194426755039e-01 8.537731051935146809e+00 3.096870950670883804e+00 3.510987487643404403e+00 7.824177055533356295e+00 8.681915611507424302e+00 5.616567689038027389e+00 7.629163652010068297e+00 3.868900977790284745e+00 1.728668040580025433e+00 1.860806335252418897e+00 9.462632882991632854e+00 7.718889710905433077e+00 3.816229872787487931e+00 6.593142497498284627e+00 2.341331411825055275e-01 1.378835002800895104e+00 5.209717094432344986e+00 4.862446149355441172e+00 3.992142197947020854e+00 5.234156067219051245e-01 5.562177806425307125e+00 6.460400480500246623e+00 3.544346895442881173e+00 5.916676856634937032e+00 3.478349193326387478e+00 1.612519885682897725e+00 6.498435124311087385e+00 7.804675937189077928e+00 2.516761925133669919e+00 2.477062216405484241e-01 9.191586169770475934e+00 1.493666297957253919e+00 2.320060627932138519e+00 4.722450831076847599e+00 5.228748713713424756e+00 5.308545700652002708e+00 2.250879539967644671e+00 2.191781681296449236e+00 7.142359834242209438e+00 7.102648398486615111e-01 9.320168318023419829e+00 3.928130769751544626e+00 9.183469434733398273e+00 5.398240957487848490e+00 8.757911890106505837e+00 2.205412591688699298e+00 9.371784784876179941e+00 7.995795248640159336e+00 7.402805957520937064e-01 4.509817310503803633e-01 8.146006398247725988e-01 8.942479166246636524e+00 9.962073944681675286e+00 5.123137181770398563e-01 8.829039370903480233e+00 8.599102245286038837e+00 5.577964320846067636e+00 3.609766797542535599e+00 8.036186121352745459e+00 2.497312426881783676e+00 8.076110217298575478e+00 9.115046800118593140e+00 5.792478798320876976e+00 8.688152353617885737e+00 8.176195695610616099e+00 1.246309028720043788e+00 2.257216076022549700e+00 2.042768142784774366e+00 2.523134544492708020e+00 2.278626937747181280e+00 8.695085211453955409e+00 6.785865313484054973e+00 2.699174606254730602e+00 8.106552023689605591e+00 1.784337535785196938e+00 3.316442941623610197e-01 2.797703976915505653e+00 7.518013941238865350e+00 8.063935955889576235e+00 4.621207281865917338e+00 7.116765682086218625e+00 7.623582305561653172e+00 8.513458093613079924e+00 3.769283932087828859e+00 8.247911225796329404e+00 8.135173690897046228e+00 9.213815245509263008e+00 5.945109280265239882e+00 1.536454237524907729e+00 7.231174805715715692e+00 8.195671391026889907e+00 5.139044213555575169e+00 1.894491089479920509e+00 7.870000506577444099e+00 5.790376221213431318e-01 8.121273078347694963e+00 3.630009281196099558e+00 6.707291012838831001e+00 3.776422437032752821e+00 4.572011249480157247e+00 4.268209944696046421e+00 6.789331193939135645e+00 4.948430087590992343e+00 7.398256963413150977e+00 6.259099159656516420e+00 4.774490065534887223e-02 7.382994293938437202e+00 2.542105205584987537e+00 9.076702263283287664e+00 9.056410677855625480e+00 9.925265296388271707e+00 4.740996966651162547e-01 5.918404523305029308e+00 5.603636207363416943e+00 2.201980931107497597e+00 7.125506415655411097e+00 2.752352047823168224e+00 8.396086745663858153e+00 1.152486613012459360e+00 8.490773159096510980e+00 3.869541427293314406e+00 5.210318375553943948e-01 7.639124711958086067e+00 5.190929176476469564e+00 1.685394002307901928e+00 2.812773397508059325e+00 3.296789486365958144e+00 6.064309298848225893e+00 3.084685635953555938e+00 3.738322925823800880e+00 8.413616033743082312e+00 6.843470062276117982e-01 8.901874654228421946e+00 7.177560454299281023e-01 8.267784904479237085e+00 4.353895749988800468e+00 5.873160176279862199e+00 9.376160577038186617e+00 7.627406084514961826e+00 2.751607535971938301e+00 7.346346579217558848e+00 2.469559974232936383e+00 7.634606434384530793e+00 3.699162734117447560e+00 4.393950632966749481e+00 7.299799091146996766e+00 9.839224442704537221e-01 5.045224210900082440e+00 8.820197642138344563e+00 5.987016685852903031e+00 5.809297778698777392e+00 6.550962529385548905e+00 8.660008856310637881e+00 4.934252367114391191e-01 9.677150504082991489e+00 8.531667385379435586e+00 3.561744987162406062e+00 3.465795439932789268e+00 8.873812327843934256e+00 3.266105207740720662e+00 9.156668240329876696e+00 2.229568344740092467e+00 2.378301509711153450e-01 7.249300099972082911e+00 7.489385999994176757e+00 8.774266944480391572e+00 1.462730817806334516e+00 7.380633239899481168e+00 4.926013967235639002e-01 8.310709977407741533e+00 4.329672708050855690e+00 9.046044578193473962e-01 5.372829152705990374e+00 2.472773103546299645e+00 4.158463318482038540e-01 5.072145773706627558e+00 4.887320733218699864e+00 8.364430992146124622e-01 8.558056951915638422e+00 7.882154877583237962e+00 6.825472957873212287e+00 8.721316915986317753e+00 1.111610445531765023e+00 7.830669244988953004e+00 9.276980908667129100e+00 2.806416672083813069e+00 1.954440230120514599e+00 2.124128770008249401e+00 2.414826325284947783e-01 1.667294864235723262e+00 7.210115719723041217e+00 4.919495200996100159e+00 6.012929873193257890e+00 3.634615912184873565e+00 5.639788664331960577e-01 7.568431923860422295e+00 8.703509224897878482e+00 6.959319896929952454e-02 9.976883177973304484e+00 6.853976317095536785e+00 1.874785172888884022e+00 2.375045472212157893e+00 2.457653339434097362e+00 7.817819821765568555e+00 5.277863659318049017e+00 9.893050998085612946e+00 1.697521203427962533e+00 7.630183976472769913e+00 9.111501671764179022e+00 7.603788839158703183e+00 5.793214168632368377e+00 1.358614411873012351e+00 4.922545675431316603e+00 5.862839390953377361e+00 8.436494853701698160e-01 6.601454659398622304e+00 7.773424171533979354e+00 1.518005797906596843e+00 2.290261314836128825e+00 7.154341789614800717e+00 4.485689144082465774e+00 8.712829474996427237e+00 8.756592084008378407e+00 2.679300258628423581e+00 6.824826785401803875e+00 2.218847137192725860e+00 5.222843550121932132e+00 4.681331284700889661e+00 6.766931776107179886e+00 5.326389077230781588e+00 8.113025457665770546e+00 1.685425559806486673e+00 8.326198877034901358e+00 6.950409008178874082e+00 6.489651924364099322e+00 1.019076855730216696e-01 1.314568008456120207e+00 1.125432079879773450e+00 4.516840724544047170e+00 4.340700242820302535e+00 7.368960249586838707e+00 1.186820927122302693e+00 9.625528403360345209e+00 5.882191736856084319e+00 5.147291205811420411e+00 3.691767810855474785e+00 1.163749366429664978e+00 4.186637928496138805e+00 5.660475474251276395e+00 4.108806031429510952e+00 1.998497035644883901e+00 6.943693193318814849e+00 7.247535403579663971e+00 9.928072547464992681e+00 5.005378861308182437e+00 7.813224784829427172e+00 6.243107319457915416e+00 8.643962193146974116e+00 1.631567503405116026e+00 2.469879159028214755e+00 5.137099926105707759e+00 1.765402565234435173e+00 2.073434775249384465e+00 1.368674165571603929e+00 3.654438771030136479e+00 7.047203623183268206e+00 3.343465637717648042e-01 4.836549917517695696e-01 7.811109509173761012e+00 7.502300750783792438e+00 2.440317063966764621e+00 1.847701817838647065e+00 8.636799685184039177e+00 7.519175559262789577e+00 6.243994599866963924e+00 5.296273451852988146e+00 9.622604433276004343e+00 2.250975193874420022e+00 1.522349916761921884e+00 5.234846831998455130e+00 4.175169215907800435e+00 9.234855121643798626e+00 7.717754794864227108e+00 2.457966678189030529e-01 9.140576801743803159e+00 8.257821795707261714e+00 7.001638159807995976e+00 6.580448230504859275e+00 6.223458885825180253e+00 4.877999751459418221e+00 8.037524254064049245e+00 3.073751275190667265e+00 9.076908389358798956e+00 7.337512469835779427e+00 6.790698735485610094e+00 3.731076985738013718e+00 3.627803538125228933e+00 4.917432652998313891e+00 6.968187662860404252e+00 8.951623589020622163e+00 9.698338352220245540e+00 5.449015531661949296e+00 1.732322424197652699e+00 4.490433703601263815e+00 3.323054498892231035e+00 2.180750884413052759e+00 8.708777057447026904e-01 9.664940769697160761e+00 5.943359740660381085e-01 9.301212349970402471e+00 8.462058378549981441e+00 8.488040662313689921e+00 6.360405326465482290e+00 2.099022507101165669e+00 1.382451684480903165e+00 3.903954605224750907e+00 8.195218292018044082e+00 2.709074025832491461e+00 8.572224384966123267e+00 7.847433412737281344e+00 2.935659132902828095e-01 3.516090029105870318e+00 4.636153430131352060e+00 5.620726431000455214e+00 1.506632880168809585e+00 9.885460060318917996e+00
