8.566575814050636950e+00 9.922176717263761603e+00 6.092313155363022759e+00 8.325019352396838102e+00 9.391848145352899024e+00 7.562027029081386686e+00 6.292653737872110575e+00 2.319503974726975670e+00 5.066709026792921122e+00 2.104319008792514822e-01
8.728666505811078835e+00 8.426740902420348789e-02 6.254403847123464644e+00 8.487110044157279987e+00 9.553938837113340909e+00 7.724117720841828572e+00 6.454744429632552460e+00 2.481594666487417555e+00 5.228799718553363007e+00 3.725225926396933951e-01
8.890757197571520720e+00 2.463581007846454007e-01 6.416494538883906529e+00 8.649200735917721872e+00 9.716029528873782795e+00 7.886208412602270457e+00 6.616835121392994346e+00 2.643685358247859440e+00 5.390890410313804892e+00 5.346132844001353357e-01
9.052847889331962605e+00 4.084487925450873136e-01 6.578585230644348414e+00 8.811291427678163757e+00 9.878120220634224680e+00 8.048299104362712342e+00 6.778925813153436231e+00 2.805776050008301326e+00 5.552981102074246778e+00 6.967039761605772208e-01
9.214938581092404490e+00 5.705394843055292542e-01 6.740675922404790299e+00 8.973382119438605642e+00 4.021091239466656475e-02 8.210389796123154227e+00 6.941016504913878116e+00 2.967866741768743211e+00 5.715071793834688663e+00 8.587946679210191059e-01
9.377029272852846375e+00 7.326301760659711393e-01 6.902766614165232184e+00 9.135472811199047527e+00 2.023016041551084776e-01 8.372480487883596112e+00 7.103107196674320001e+00 3.129957433529185096e+00 5.877162485595130548e+00 1.020885359681461102e+00
9.539119964613288261e+00 8.947208678264130244e-01 7.064857305925674069e+00 9.297563502959489412e+00 3.643922959155503905e-01 8.534571179644037997e+00 7.265197888434761886e+00 3.292048125289626981e+00 6.039253177355572433e+00 1.182976051441902987e+00
9.701210656373730146e+00 1.056811559586855020e+00 7.226947997686115954e+00 9.459654194719931297e+00 5.264829876759923311e-01 8.696661871404479882e+00 7.427288580195203771e+00 3.454138817050068866e+00 6.201343869116014318e+00 1.345066743202344872e+00
9.863301348134172031e+00 1.218902251347296906e+00 7.389038689446557839e+00 9.621744886480373182e+00 6.885736794364342162e-01 8.858752563164921767e+00 7.589379271955645656e+00 3.616229508810510751e+00 6.363434560876456203e+00 1.507157434962786757e+00
2.539203989461391586e-02 1.380992943107738791e+00 7.551129381206999724e+00 9.783835578240815067e+00 8.506643711968761012e-01 9.020843254925363652e+00 7.751469963716087541e+00 3.778320200570952636e+00 6.525525252636898088e+00 1.669248126723228642e+00
1.874827316550558287e-01 1.543083634868180676e+00 7.713220072967441610e+00 9.945926270001256952e+00 1.012755062957318097e+00 9.182933946685805537e+00 7.913560655476529426e+00 3.940410892331394521e+00 6.687615944397339973e+00 1.831338818483670527e+00
3.495734234154977416e-01 1.705174326628622561e+00 7.875310764727883495e+00 1.080169617616988376e-01 1.174845754717759982e+00 9.345024638446247423e+00 8.075651347236972200e+00 4.102501584091836406e+00 6.849706636157781858e+00 1.993429510244112413e+00
5.116641151759396822e-01 1.867265018389064446e+00 8.037401456488325380e+00 2.701076535221407227e-01 1.336936446478201868e+00 9.507115330206689308e+00 8.237742038997414085e+00 4.264592275852278291e+00 7.011797327918223743e+00 2.155520202004554520e+00
6.737548069363815673e-01 2.029355710149506553e+00 8.199492148248767265e+00 4.321983452825826078e-01 1.499027138238643753e+00 9.669206021967131193e+00 8.399832730757855970e+00 4.426682967612720176e+00 7.173888019678665628e+00 2.317610893764996405e+00
8.358454986968234524e-01 2.191446401909948438e+00 8.361582840009209150e+00 5.942890370430244928e-01 1.661117829999085638e+00 9.831296713727573078e+00 8.561923422518297855e+00 4.588773659373162062e+00 7.335978711439107514e+00 2.479701585525438290e+00
9.979361904572653375e-01 2.353537093670390323e+00 8.523673531769651035e+00 7.563797288034663779e-01 1.823208521759527523e+00 9.993387405488014963e+00 8.724014114278739740e+00 4.750864351133603947e+00 7.498069403199549399e+00 2.641792277285880175e+00
1.160026882217707334e+00 2.515627785430832208e+00 8.685764223530092920e+00 9.184704205639082630e-01 1.985299213519969408e+00 1.554780972484568480e-01 8.886104806039181625e+00 4.912955042894045832e+00 7.660160094959991284e+00 2.803882969046322060e+00
1.322117573978149219e+00 2.677718477191274093e+00 8.847854915290534805e+00 1.080561112324350148e+00 2.147389905280411515e+00 3.175687890088987331e-01 9.048195497799623510e+00 5.075045734654487717e+00 7.822250786720433169e+00 2.965973660806763945e+00
1.484208265738591104e+00 2.839809168951715979e+00 9.009945607050976690e+00 1.242651804084792033e+00 2.309480597040853400e+00 4.796594807693406182e-01 9.210286189560065395e+00 5.237136426414929602e+00 7.984341478480875054e+00 3.128064352567205830e+00
1.646298957499032989e+00 3.001899860712157864e+00 9.172036298811418575e+00 1.404742495845233918e+00 2.471571288801295285e+00 6.417501725297825033e-01 9.372376881320507280e+00 5.399227118175371487e+00 8.146432170241316939e+00 3.290155044327647715e+00
1.808389649259474874e+00 3.163990552472599749e+00 9.334126990571860460e+00 1.566833187605675803e+00 2.633661980561737170e+00 8.038408642902243884e-01 9.534467573080949165e+00 5.561317809935813372e+00 8.308522862001758824e+00 3.452245736088089600e+00
1.970480341019916759e+00 3.326081244233041634e+00 9.496217682332302346e+00 1.728923879366117689e+00 2.795752672322179055e+00 9.659315560506662734e-01 9.696558264841391050e+00 5.723408501696255257e+00 8.470613553762200709e+00 3.614336427848531486e+00
2.132571032780358866e+00 3.488171935993483519e+00 9.658308374092744231e+00 1.891014571126559574e+00 2.957843364082620941e+00 1.128022247811108159e+00 9.858648956601832936e+00 5.885499193456697142e+00 8.632704245522642594e+00 3.776427119608973371e+00
2.294661724540800751e+00 3.650262627753925404e+00 9.820399065853186116e+00 2.053105262887001459e+00 3.119934055843062826e+00 1.290112939571550044e+00 2.073964836227482067e-02 6.047589885217139027e+00 8.794794937283084479e+00 3.938517811369415256e+00
2.456752416301242636e+00 3.812353319514367289e+00 9.982489757613628001e+00 2.215195954647443344e+00 3.282024747603504711e+00 1.452203631331991929e+00 1.828303401227167335e-01 6.209680576977580913e+00 8.956885629043526365e+00 4.100608503129857141e+00
2.618843108061684521e+00 3.974444011274809174e+00 1.445804493740698859e-01 2.377286646407885229e+00 3.444115439363946596e+00 1.614294323092433814e+00 3.449210318831586464e-01 6.371771268738022798e+00 9.118976320803968250e+00 4.262699194890299026e+00
